,artist_name,image_path
1173,The Red Jumpsuit Apparatus,https://m.media-amazon.com/images/I/51h+rujGyEL._SL1000_.jpg
1174,You Me At Six,https://static.independent.co.uk/s3fs-public/thumbnails/image/2018/06/07/16/ymas-animated-poster-shot-by-jordan-curtis-hughes.jpg?quality=75&width=982&height=726&auto=webp
1175,The Blackout,https://upload.wikimedia.org/wikipedia/en/1/1f/The_Blackout_%282019%29_poster.jpg
1176,Alesana,https://upload.wikimedia.org/wikipedia/commons/8/8b/Shawn_Alesana.jpg
1177,Sum 41,https://i.scdn.co/image/ab6761610000e5eba79683a6e828e1a86341414c
1178,Dance Gavin Dance,https://www.billboard.com/wp-content/uploads/2020/05/Dance-Gavin-Dance-2020-cr-Lindsey-Byrnes-billboard-1548-1588698480.jpg?w=910&h=511&crop=1
1179,Asking Alexandria,https://www.billboard.com/wp-content/uploads/2021/09/asking-alexandria-press-2021-cr-Danny-Worsnop-1548-1631916907.jpg
1180,Secondhand Serenade,https://upload.wikimedia.org/wikipedia/commons/b/b3/Secondhand_Serenade.jpg
1181,We Are The Ocean,"https://img.redbull.com/images/c_limit,w_1500,h_1000,f_auto,q_auto/redbullcom/2015/11/26/1331761866115_3/essex-alt-rockers-we-are-the-ocean"
1182,Hadouken!,https://i.pinimg.com/originals/91/6f/b0/916fb0dd1a299166320ae73f550c8532.jpg
1183,Four Year Strong,https://s1.ticketm.net/dam/a/899/4d8528ba-d1a5-41be-bfa1-edd0a23f3899_444141_TABLET_LANDSCAPE_LARGE_16_9.jpg
1184,Mayday Parade,https://upload.wikimedia.org/wikipedia/commons/3/3f/20140522T121531147.jpg
1185,Hawthorne Heights,https://chorus.fm/wp-content/uploads/2020/07/hawthorne-heights.jpg
1186,Alexisonfire,https://static.spin.com/files/2022/03/6_VH_AOF2022_PRESS1_1256_3-scaled.jpg
1187,Suicide Silence,https://i.scdn.co/image/ab6761610000e5eb58611874907e00c3acfbf869
1188,Senses Fail,https://i.discogs.com/2h8inyBUuZRFkihSGtt5IKILUUpZpEKfwMjmaNS9dEc/rs:fit/g:sm/q:90/h:508/w:520/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM1NTQ2/OS0xNTg1MjU0NTMz/LTUzODMuanBlZw.jpeg
1189,We The Kings,https://i0.wp.com/www.melodicmag.com/wp-content/uploads/2021/02/We-The-Kings-768x435-1.jpg?fit=768%2C435&ssl=1
1190,Destine,https://upload.wikimedia.org/wikipedia/en/b/b2/Destine_In_Your_Arms.jpg
1191,Story of the Year,https://www.billboard.com/wp-content/uploads/media/story-of-the-year-portrait-2004-billboard-1500.jpg
1192,Cute Is What We Aim For,https://i.ytimg.com/vi/UAQcNo9yWbM/maxresdefault.jpg
1193,Melvins,https://i.guim.co.uk/img/media/45e14a682a379e3aea5bee300f7855b0b8b1301b/0_0_3388_2033/master/3388.jpg?width=1200&height=900&quality=85&auto=format&fit=crop&s=87f645b684abec8624266030f85d6e89
1194,Skinny Puppy,https://i.discogs.com/zSutxD0MHJBuEjHtvOiEC3X7z7nKSLA6-J8fmGRRfaI/rs:fit/g:sm/q:90/h:236/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTExMTky/LTEzODE4Njk5NzMt/NDk0MS5qcGVn.jpeg
1195,Agoraphobic Nosebleed,https://media.npr.org/assets/img/2015/12/16/ANb_wide-f7e56be4dbb571b021e127e9920a421b452c0258-s1100-c50.jpg
1196,Death in June,https://i.scdn.co/image/ab67616d0000b27379ee2a24e022d6960b1ff54b
1197,Misfits,https://hips.hearstapps.com/digitalspyuk.cdnds.net/16/42/1476885856-misfits-square.png
1198,The Skatalites,https://i0.wp.com/brightestyoungthings.com/wp-content/uploads/2013/11/Screen-Shot-2013-11-14-at-2.22.53-PM.png?fit=419%2C383&quality=100&ssl=1
1199,Reverend Horton Heat,https://i.ytimg.com/vi/jUR-GC_twq8/maxresdefault.jpg
1200,The Conet Project,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhqqZ0EAyiHx1d9c_HH4A32L0SqVaTDNXiMCIvvOR0shJYK4jBoBmCdKn_0_VaJUpkCCE&usqp=CAU
1201,Saul Williams,https://media.npr.org/assets/img/2016/02/17/saulwilliams-npr-2016-5222-r_vert-b84fcd371d56d25988f787584df27ccb4ea65a54.jpg
1202,Lärm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpxtSLu7vuLI2ODwEQE0irPCgUqG1FDYprWaklC2R1p3OAX1134p2jcUss_ZMjVbONHsw&usqp=CAU
1203,Manorexia,https://www.traveller.com.au/content/dam/images/2/6/7/n/m/image.related.articleLeadNarrow.300x0.266r7.png/1428456233225.jpg
1204,Lush,https://shoplineimg.com/60cabae473a7b7003158eef6/615ec9ddbc0fc9002904c9a7/800x.jpg?
1205,Nile,https://upload.wikimedia.org/wikipedia/commons/a/a1/Evening%2C_Nile_River%2C_Uganda.jpg
1206,Mirrorthrone,https://upload.wikimedia.org/wikipedia/en/1/13/Cover_2008_gangrene.jpg
1207,Mastodon,https://cdn.britannica.com/99/94699-050-818041BF/Mastodons-mammoths-animals-Paleo-Indians-size-elephants-African.jpg
1208,Shadow Project,https://www.highsnobiety.com/static-assets/thumbor/6lgEv0bRF1lKrCuOBgpqe1eUEj8=/1600x1067/www.highsnobiety.com/static-assets/wp-content/uploads/2022/01/27143000/shadow-project-main.jpg
1209,Chris Vrenna,https://upload.wikimedia.org/wikipedia/commons/2/23/Chrisvrennadrums.jpg
1210,Ravi Shankar,https://upload.wikimedia.org/wikipedia/commons/6/60/Ravi_Shankar.jpg
1211,Patsy Cline,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Patsy_Cline_1960_publicity_portrait_-_cropped.jpg/800px-Patsy_Cline_1960_publicity_portrait_-_cropped.jpg
1212,Naked City,http://www.artnet.com/WebServices/images/ll00287lldV0SGFgyRECfDrCWvaHBOc7FyC/ellen-von-unwerth-naked-city.jpg
1213,Venetian Snares,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Venetian_Snares_-_Ilosaarirock_2008.jpg/1200px-Venetian_Snares_-_Ilosaarirock_2008.jpg
1214,Eyehategod,https://upload.wikimedia.org/wikipedia/en/a/a9/Eyehategod_%28album%29.jpg
1215,Bob Wills and his Texas Playboys,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Bob_Wills_Texas_Playboys_Publicity_Photo_-_Cropped.jpg/300px-Bob_Wills_Texas_Playboys_Publicity_Photo_-_Cropped.jpg
1216,Dean Martin,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Dean_Martin_-_publicity.JPG/640px-Dean_Martin_-_publicity.JPG
1217,Shpongle,https://upload.wikimedia.org/wikipedia/commons/1/1d/Shpongle_in_Moscow.jpg
1218,Dick Dale,https://upload.wikimedia.org/wikipedia/commons/a/aa/Dick_Dale.jpg
1219,La Quiete,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/3a/73/8a/parco-la-quiete.jpg?w=1200&h=-1&s=1
1220,Sunn O))),https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Sunn_O%29%29%29_%40_Roskilde_%2705_%28327956477%29.jpg/1200px-Sunn_O%29%29%29_%40_Roskilde_%2705_%28327956477%29.jpg
1221,Parliament,https://www.parliament.gov.sg/images/default-source/default-album/2-parl-house-1358e030dbcb5f64e2b198ff00006af031.jpg?sfvrsn=60bf5408_0
1222,The Dresden Dolls,https://upload.wikimedia.org/wikipedia/commons/b/b1/Dresden_Dolls2.jpg
1223,Jelly Roll Morton,https://upload.wikimedia.org/wikipedia/commons/d/d6/Jelly_Roll_Morton_%28c._1927%29.jpg
1224,The Tear Garden,https://i.discogs.com/YYLffCTJLAss6rT8mHeOOYbu2FnctHFCPju7G95Pcus/rs:fit/g:sm/q:90/h:529/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI0NTk1/LTEyMzI3ODc2Mjgu/anBlZw.jpeg
1225,Sutcliffe Jügend,https://i1.sndcdn.com/artworks-000522820650-2zwd93-t500x500.jpg
1226,Birth Control,https://post.healthline.com/wp-content/uploads/2020/07/528423-Which-Birth-Control-Is-Right-for-You_-1296x1433-Use-On-Schedule-Infographic-3.png
1227,Zomby,"https://thefader-res.cloudinary.com/images/w_640,c_limit,f_auto,q_auto:eco/ljtlylkmo4qaigw6ghdn/feature-zomby-interview.jpg"
1228,CunninLynguists,https://i.scdn.co/image/ab6761610000e5ebbf8c0dc9736645c1ee4d705d
1229,Tinariwen,https://upload.wikimedia.org/wikipedia/commons/6/67/Tinariwen-Bardentreffen_2010.jpg
1230,Weezer,https://upload.wikimedia.org/wikipedia/en/7/70/Weezer_-_Blue_Album.png
1231,Them Crooked Vultures,https://upload.wikimedia.org/wikipedia/en/3/33/ThemCrookedVulturesCover.jpg
1232,Skank,https://thumbs.dreamstime.com/z/plant-weed-weed-strong-skank-plant-young-keimoes-143277553.jpg
1233,The Beach Boys,https://www.rollingstone.com/wp-content/uploads/2022/04/vcsPRAsset_3465972_133191_7f292bbe-5c49-4f45-a203-5a45ce5a7c9a_0.jpg
1234,Mika,https://upload.wikimedia.org/wikipedia/commons/b/b7/Mika_Cannes_2014.jpg
1235,Elvis Presley,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Elvis_Presley_promoting_Jailhouse_Rock.jpg/1200px-Elvis_Presley_promoting_Jailhouse_Rock.jpg
1236,Hayley Williams,"https://media.allure.com/photos/5ebeba15aa57ba000834bdda/1:1/w_2000,h_2000,c_limit/hayley%20williams%20hair%20february%202020.jpg"
1237,Panic! At the Disco,https://i1.sndcdn.com/avatars-000618724824-op1kk8-t500x500.jpg
1238,The Calling,https://www.billboard.com/wp-content/uploads/2021/05/The-Calling-2001-billboard-1548-1621866546.jpg
1239,The Darkness,https://upload.wikimedia.org/wikipedia/commons/7/75/TheDarkness2012.jpg
1240,Guns N' Roses,https://upload.wikimedia.org/wikipedia/commons/a/a3/GNR_London_Stadium_2017_3_%28cropped%29.jpg
1241,Alpha Quadrant,https://static.wikia.nocookie.net/memoryalpha/images/f/fe/STO_galaxy_map.png/revision/latest?cb=20170130050329&path-prefix=en
1242,Dark Fortress,https://i.scdn.co/image/ab6772690000dd22a4fe736ac3cee20df557bc28
1243,Cryo,https://static.wikia.nocookie.net/gensin-impact/images/8/8e/Enemy_Cryo_Regisvine_Icon.png/revision/latest?cb=20201120070151
1244,Front Line Assembly,https://i.scdn.co/image/636aa8740bb868082e9afd80dd858411f2e88431
1245,Mayhem,"https://www.rollingstone.com/wp-content/uploads/2018/06/rs-mayhem_01-876558d5-81ec-4fae-8b8c-442623829f33.jpg?resize=1800,1200&w=1800"
1246,X-Dream,https://i.ytimg.com/vi/ZMThdnTRCWI/hqdefault.jpg
1247,Haujobb,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0VIZmkM-IqhY30gm3e8c4abBhe9ahV1DECaJWNWkUGhbA9QHNYEIO9FdlL2nNG5PiPI4&usqp=CAU
1248,Overkill,https://i.scdn.co/image/ab6761610000e5eb4bde6088d3f90f5d69d13887
1249,Bolt Thrower,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Bolt_realm.jpg/220px-Bolt_realm.jpg
1250,Satyricon,https://townsquare.media/site/846/files/2015/04/Satyricon.jpg?w=980&q=75
1251,Marduk,https://upload.wikimedia.org/wikipedia/commons/4/4f/Marduk_and_pet.jpg
1252,Sodom,https://cdn.britannica.com/99/196799-050-E5F7EE3B/Landscape-Destruction-of-Sodom-and-Gomorrah-oil.jpg
1253,Secrets of the Moon,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Secrets_of_the_Moon_Party.San_2016_05.jpg/640px-Secrets_of_the_Moon_Party.San_2016_05.jpg
1254,Tristania,https://upload.wikimedia.org/wikipedia/commons/6/6d/Tristania_live.jpg
1255,Carcass,https://upload.wikimedia.org/wikipedia/commons/5/5e/Beef_inspection_USDA.jpg
1256,Headscan,https://images.wisegeek.com/woman-getting-brain-scan.jpg
1257,Unanimated,https://yt3.ggpht.com/m5xqqTxi4SQH8aWk5xQ4atk9Pfolf2BQ8e-ujH6oXWKM4njw-2mPRWsuWynlEqBRIgaaHFGIVQ=s900-c-k-c0x00ffffff-no-rj
1258,Nocte Obducta,https://i.ytimg.com/vi/IQT33f3V_QQ/mqdefault.jpg
1259,Love Like Blood,https://upload.wikimedia.org/wikipedia/en/b/b9/Love_Like_Blood_12%22_1985.jpg
1260,FREq,https://3.bp.blogspot.com/-p8zUj-OZ72I/Vr9yOrjrj-I/AAAAAAAAEAE/6zSqIIfyEqg/w1200-h630-p-k-no-nu/PROC%2BFREQ.png
1261,Tactical Sekt,https://i.ytimg.com/vi/Zc1Wrr8RKRI/maxresdefault.jpg
1262,Novembers Doom,https://i.scdn.co/image/ab6761610000e5ebae5413c77e03bb59667ba485
1263,Electric Universe,https://upload.wikimedia.org/wikipedia/en/3/3b/Electric_Universe_%28Earth%2C_Wind_%26_Fire_album_-_cover_art%29.jpg
1264,Vinterland,https://f4.bcbits.com/img/a2034215351_10.jpg
1265,Sepultura,https://upload.wikimedia.org/wikipedia/commons/1/13/Sepultura_%40_Maquin%C3%A1ria_Festival_02.jpg
1266,Samael,https://upload.wikimedia.org/wikipedia/commons/b/b7/024.Jacob_Wrestles_with_the_Angel.jpg
1267,Immortal,https://yt3.ggpht.com/ytc/AKedOLS1KesBNdDuaL53EbfUmbOd_cFv4td9nF5LFLVz=s900-c-k-c0x00ffffff-no-rj
1268,Velvet Acid Christ,https://miro.medium.com/max/600/1*-50prQ3cpMy6jKpVYcrlbw.jpeg
1269,yelworC,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOSP2ysjiICgXC8CKEFCQquip12vpGAhAJxXsL8Z8g4rPTESCOSpIu-LI-jDaol3xYmvw&usqp=CAU
1270,X-Marks the Pedwalk,https://santasangremagazine.files.wordpress.com/2015/05/xmtp_int_banner1.jpg
1271,Orange Sector,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5E2-4uPkrF4U95hKeWeefFdI1jpR7nOuTr25SAQ_POM2i3r-nb-teGFwPPK3Gc5_Rhzc&usqp=CAU
1272,Cannibal Corpse,https://dynamicmedia.livenationinternational.com/Media/w/p/e/72385d4a-ad86-4407-a29f-51011bfe8db8.jpg
1273,Forma Tadre,https://f4.bcbits.com/img/0025298677_10.jpg
1274,Blue Planet Corporation,https://i.discogs.com/zr2oUtMonvgbI832e-ovnW2S-wQZGtpildCMKMvgGqg/rs:fit/g:sm/q:40/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwOTQw/LTEyMDIzNzc4NDQu/anBlZw.jpeg
1275,Necrophobic,https://i.scdn.co/image/ab6761610000e5ebcde923ba939958a63356d6f0
1276,Talamasca,https://geo-media.beatport.com/image_size/590x404/6a6aa8bf-7b75-41c0-8bae-90be50a07959.jpg
1277,Devourment,https://upload.wikimedia.org/wikipedia/commons/a/a4/Devourment_in_SPb%2C_2016_%282%29.jpg
1278,Unlord,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxQO-WxcJTrFmGtRNsKn5vZWNHfhkNKozKPGQWdov4u352AFQ5AFRuUfa4_mhPFUSwSCI&usqp=CAU
1279,Atmos,https://www.hardwarezone.com.sg/thumbs/346867/og.jpg
1280,Helrunar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWluguZO-llYyKhxTeo1BO6VU97DDYA5dPOuZS--x7mQzy7TiR4uHy1YXIBm4ieoBvpKM&usqp=CAU
1281,Messiah,https://m.media-amazon.com/images/M/MV5BNjI0ZWRjNTUtNDEyZC00MjdiLThmZmYtNjNmMjRlOWEzYzVhXkEyXkFqcGdeQXZ3ZXNsZXk@._V1_.jpg
1282,Withershin,https://i.scdn.co/image/ab67616d0000b27391c0b5af4a5deebf74f94fe8
1283,mind.in.a.box,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/THYX_Promoshot_1_byMarkusThums.jpg/220px-THYX_Promoshot_1_byMarkusThums.jpg
1284,Absurd Minds,https://i.discogs.com/JaZT7v3HdoyxbId3bCaWtXQZF8bT_V_e1TIY7rHqmQo/rs:fit/g:sm/q:90/h:408/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTEwMTYz/NC0xNTgwOTk2OTI2/LTEwMDMuanBlZw.jpeg
1285,Rotersand,https://i.ytimg.com/vi/gV5XpcTRMBo/maxresdefault.jpg
1286,VNV Nation,https://pbs.twimg.com/profile_images/879645193640792066/K6EKu6uO_400x400.jpg
1287,Seabound,https://static.wikia.nocookie.net/ninjago/images/6/67/Seabound_poster.jpeg/revision/latest?cb=20210826121824
1288,Colony 5,https://i.ytimg.com/vi/y6UgZOpK7Jk/maxresdefault.jpg
1289,Apoptygma Berzerk,https://upload.wikimedia.org/wikipedia/en/0/08/7_album_cover.jpg
1290,Suicide Commando,https://m.media-amazon.com/images/I/41s8AeFlILL._SY1000_.jpg
1291,Blutengel,https://i.scdn.co/image/ab6761610000e5eb1263183c72d4f22c1af571c1
1292,Neuroticfish,https://i.ytimg.com/vi/OuIctXrRi5g/maxresdefault.jpg
1293,Culture Kultür,https://i.scdn.co/image/ab6761610000e5ebe24c497bd89f614aeec7477c
1294,Assemblage 23,https://i.ytimg.com/vi/-FEVVkna2O4/maxresdefault.jpg
1295,Edge of Dawn,https://i.ytimg.com/vi/FSXuM2v0YLY/maxresdefault.jpg
1296,Cosmic Gate,https://upload.wikimedia.org/wikipedia/commons/8/8f/Cosmic_Gate_performing_at_the_Rupublik_in_Honolulu%2C_Hawaii.jpg
1297,Above & Beyond,https://as2.ftcdn.net/v2/jpg/02/79/81/69/1000_F_279816902_ocz7JxcfH9H7USH1eWgwGzqF4I1VcCJH.jpg
1298,Cesium:137,https://upload.wikimedia.org/wikipedia/commons/6/67/HD.17.095_%2811966576463%29.jpg
1299,Ronski Speed,https://upload.wikimedia.org/wikipedia/commons/f/fe/Ronski_Speed.jpg
1300,Stoneface & Terminal,https://maddogmedia.files.wordpress.com/2019/05/stone-face.jpg
1301,Noisecontrollers,https://i1.sndcdn.com/avatars-u1N5PErhMUtlAAm3-2otRDQ-t500x500.jpg
1302,Donkey Rollers,https://i.scdn.co/image/ab6761610000e5eb07ac5a8fdc770eb8e7d6c425
1303,Pride and Fall,https://i.ytimg.com/vi/0PbiAzmJzWs/sddefault.jpg
1304,E-Craft,https://i.pinimg.com/originals/96/48/76/9648763dd0f78879dcce7b58728ab3dc.jpg
1305,Solitary Experiments,https://i.discogs.com/zzFjTvsumtOjciUF7CI9yFkV36iRf_EzVxLg9SPFJR4/rs:fit/g:sm/q:40/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTEyMTcy/NS0xNjA0OTI5NDk4/LTg4OTMuanBlZw.jpeg
1306,Wynardtage,https://i.scdn.co/image/ab67616d00001e0232500d4d5153f2d63c92154d
1307,Blutonium Boy,https://geo-media.beatport.com/image_size/590x404/b4eb65a1-4331-4ad3-8fc7-3706029160d5.jpg
1308,P24,https://upload.wikimedia.org/wikipedia/commons/c/c8/P24_HIV-capsid.png
1309,Sander van Doorn,https://i1.sndcdn.com/avatars-oziP05O6HFfpMQj3-3wGFMg-t500x500.jpg
1310,Brooklyn Bounce,https://upload.wikimedia.org/wikipedia/en/7/77/The_Beginning-Brooklyn_Bounce.jpg
1311,Code 64,https://i.discogs.com/SMtDteCFhGHO6dcRozFaSBPAkHQt7k8c098c8uus1ck/rs:fit/g:sm/q:90/h:435/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTEyOTE1/MC0xNDY1NDg3MzU1/LTE0NDcuanBlZw.jpeg
1312,Lights of Euphoria,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/2016_WGT_145_Lights_of_Euphoria.jpg/220px-2016_WGT_145_Lights_of_Euphoria.jpg
1313,Echo Image,"https://res.cloudinary.com/dk-find-out/image/upload/q_80,w_1920,f_auto/Sound-3_qrd2ed.jpg"
1314,Sero.Overdose,https://i.scdn.co/image/ab67616d0000b273a441932375cb2159b45793fc
1315,A7ie,https://i.scdn.co/image/ab67616d00001e0207f9283b7375f9796303c889
1316,Spektralized,https://i1.sndcdn.com/avatars-000010681826-y96qa5-t500x500.jpg
1317,Negative Format,https://www.excel-exercise.com/wp-content/uploads/2018/11/Dialog-box-Negative-numbers.png
1318,Noycetm,https://yt3.ggpht.com/ytc/AKedOLRb5cmLSKnxn3pH47BXbgsgMDvcw2qho6c0ki4O8A=s900-c-k-c0x00ffffff-no-rj
1319,Angels & Agony,https://media.swncdn.com/cms/CW/faith/70435-angel-cloud-formation-gettyimages-cranach.1200w.tn.jpg
1320,Lost Signal,https://i1.sndcdn.com/artworks-000224983364-ll92r9-t500x500.jpg
1321,4 Strings,https://upload.wikimedia.org/wikipedia/commons/8/8c/4Strings.jpg
1322,Accessory,https://stylecaster.com/wp-content/uploads/2020/07/fall-accessory-trends-1.jpg
1323,XP8,https://fdn2.gsmarena.com/vv/bigpic/sonim-xp8.jpg
1324,Les Anges De La Nuit,https://m.media-amazon.com/images/I/41-V9uwxe5S._SY445_.jpg
1325,Glis,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/7schlaefer.jpg/1200px-7schlaefer.jpg
1326,Bruderschaft,https://upload.wikimedia.org/wikipedia/commons/6/67/Brudershaft.jpg
1327,Syrian,https://www.unicef.org/mena/sites/unicef.org.mena/files/styles/press_release_feature/public/UN0266993_0.jpg?itok=yfDWLwlt
1328,Nuclear Assault,https://www.revolvermag.com/sites/default/files/media/images/article/nuclear_assault_jan_1987_photo_frank_white_3-web.jpg
1329,HammerFall,https://i0.wp.com/www.sonicperspectives.com/wp-content/uploads/2021/12/Hammerfall-Featured.jpg?fit=1800%2C1200&ssl=1
1330,Sonata Arctica,https://yt3.ggpht.com/ytc/AKedOLQay7kJb9cNnVTV-o8FGCJ8nTmmIsO03BHzEZwYbw=s900-c-k-c0x00ffffff-no-rj
1331,Iron Fire,https://upload.wikimedia.org/wikipedia/commons/8/87/2014-10-25_Iron_Fire_017.jpg
1332,Flotsam and Jetsam,"https://images.prismic.io/sketchplanations/cd6bbca3-95df-449a-828c-5f32a95c9345_SP+473+-+Flotsam+and+jetsam.png?auto=compress,format"
1333,Gamma Ray,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Gamma_Decay.svg/1200px-Gamma_Decay.svg.png
1334,Queensrÿche,https://www.billboard.com/wp-content/uploads/2021/01/Queensryche-circa-1984-billboard-1548-1609799016.jpg
1335,Annihilator,https://i0.wp.com/rocknloadmag.com/wp-content/uploads/2021/11/Annihilator-.jpeg?fit=1280%2C960&ssl=1
1336,Armored Saint,https://cdn.mos.cms.futurecdn.net/RG2fNmh9JWDdZQuWsvhLgb.jpg
1337,Grave Digger,https://upload.wikimedia.org/wikipedia/commons/9/92/Grave-digger-monster-jam-2014.jpg
1338,Sabaton,https://i.scdn.co/image/ab6761610000e5eb97d68537c39dc8bcebbd9e6c
1339,Alestorm,https://i.ytimg.com/vi/ggyC0FOzqHM/maxresdefault.jpg
1340,Rhapsody of Fire,https://i.scdn.co/image/ab6761610000e5eb9caa1f6ef98c8947fa7f099a
1341,Edguy,https://i.ytimg.com/vi/BcOvRQ_joNw/maxresdefault.jpg
1342,Tenacious D,https://m.media-amazon.com/images/M/MV5BMjEwNTc4NTA0Ml5BMl5BanBnXkFtZTcwOTQ3NTU0NA@@._V1_.jpg
1343,Death Angel,https://media.swncdn.com/via/15408-dark-angel-of-death-with-light-in-hands-getty.jpg
1344,Running Wild,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348621485i/6631750._UY400_SS400_.jpg
1345,Mantic Ritual,https://farm4.static.flickr.com/3260/3159587851_def8ddc438_o.jpg
1346,Jag Panzer,http://pm1.narvii.com/6974/9af98301b7daa549377d39b8bd914544296b62bbr1-300-300v2_uhq.jpg
1347,Heathen,https://4.bp.blogspot.com/-lIysst144DI/Usj0elUBtqI/AAAAAAAAESQ/8Xvads6mSlg/s1600/Skane+Sweden+Thor's+Hammer+Pendant+Necklace+Norse+Mythology+Blog+Heathen+Census+Meaning+Final+Results+Gods.jpg
1348,Sacred Reich,https://upload.wikimedia.org/wikipedia/commons/3/33/12-08_Wacken_Sacred_Reich_03.jpg
1349,Judas Priest,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/5/19/1274268234541/judas-priest-006.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=fbb8c95f0c08c1bb2dcd395c145ebf43
1350,Tarot,https://mymodernmet.com/wp/wp-content/uploads/2020/03/history-of-tarot-cards-1.jpg
1351,Motörhead,https://m.media-amazon.com/images/M/MV5BZWRiNzVkMjctZDViOS00Y2JkLWI3YWUtNWE2OGMxM2IzODcxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_.jpg
1352,Bloodbound,https://upload.wikimedia.org/wikipedia/commons/9/9f/BF2007bloodbound.jpg
1353,Mekong Delta,https://media.tacdn.com/media/attractions-splice-spp-674x446/06/6b/92/fa.jpg
1354,Power Quest,https://static.wikia.nocookie.net/dragonforceband/images/1/1e/Powerquest.jpg/revision/latest?cb=20100331155415
1355,Exodus,https://upload.wikimedia.org/wikipedia/commons/9/9a/The_Crossing_fo_The_Red_Sea.jpg
1356,Vicious Rumors,https://upload.wikimedia.org/wikipedia/commons/8/8b/Early_promo_shot_of_American_metal_band_Vicious_Rumors.jpg
1357,W.A.S.P.,https://upload.wikimedia.org/wikipedia/commons/5/59/Vespula_germanica_Richard_Bartz.jpg
1358,Steel Attack,https://letssavethecd.net/wp-content/uploads/2016/07/SteelAttack_WhereMankindFalls_4009880465820.jpg
1359,Primal Fear,https://upload.wikimedia.org/wikipedia/en/f/fc/Primal_Fear_%281996_film%29_poster.jpg
1360,Black Sabbath,https://upload.wikimedia.org/wikipedia/commons/4/42/Sabs.jpg
1361,Early Man,https://upload.wikimedia.org/wikipedia/en/0/04/Early_Man_Poster.jpg
1362,Wolf,https://i.natgeofe.com/k/093c14b4-978e-41f7-b1aa-3aff5d1c608a/gray-wolf-closeup_2x3.jpg
1363,Deep Purple,https://upload.wikimedia.org/wikipedia/commons/e/e2/Deep_Purple_in_2004.jpg
1364,Agent Steel,"https://img1.wsimg.com/isteam/ip/42db9d30-891e-401a-8bd0-ba75297ed7ea/BBA81588-0E2D-4BD6-9D22-4DB3BFB72DE5.jpeg/:/rs=w:600,h:451.12781954887214,cg:true,m/cr=w:600,h:451.12781954887214/fx-gs"
1365,Demons & Wizards,"https://media.newyorker.com/photos/5fd915c45202643ac12fb78c/2:2/w_2048,h_2048,c_limit/Cep-SciencesDemons.jpg"
1366,Snow Patrol,https://media.npr.org/assets/img/2019/04/26/snowpatrol-press-photo_wide-d760637956683391210389527a7b76a3e289c6ba-s1100-c50.jpg
1367,White Lies,https://i.guim.co.uk/img/static/sys-images/Observer/Pix/pictures/2013/8/9/1376069974308/white-lies-big-tv-010.jpg?width=465&quality=45&auto=format&fit=max&dpr=2&s=0d1ba5b6502541e949201e9e9e00a1a2
1368,The Fray,https://upload.wikimedia.org/wikipedia/commons/9/92/The_Fray_2014.jpg
1369,Jimmy Eat World,https://thisis-images.scdn.co/37i9dQZF1DZ06evO25r82I-large.jpg
